date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:27:51	102015/102015	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/about-bg-5.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/about-bg-5.jpg	(from https://html.dynamiclayers.net/te/cleanz/index-3.html)
10:27:51	97847/97847	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/about-bg-6.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/about-bg-6.jpg	(from https://html.dynamiclayers.net/te/cleanz/index-3.html)
10:27:52	391352/391352	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/about-bg-7.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/about-bg-7.jpg	(from https://html.dynamiclayers.net/te/cleanz/index-4.html)
10:27:52	92995/92995	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/service-5.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/service-5.jpg	(from https://html.dynamiclayers.net/te/cleanz/services.html)
10:27:52	69257/69257	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/service-4.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/service-4.jpg	(from https://html.dynamiclayers.net/te/cleanz/services.html)
10:27:52	129620/129620	---M--	200	added ('OK')	application/octet-stream	etag:%225f0d5385-1fa54%22	https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-brands-400.ttf	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-brands-400.ttf	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:27:54	141158/141158	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/service-6.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/service-6.jpg	(from https://html.dynamiclayers.net/te/cleanz/services.html)
10:27:54	62255/62255	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/project-7.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/project-7.jpg	(from https://html.dynamiclayers.net/te/cleanz/projects-4-col.html)
10:27:54	110972/110972	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/project-8.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/project-8.jpg	(from https://html.dynamiclayers.net/te/cleanz/projects-4-col.html)
10:27:54	694587/694587	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f0d5380-a993b%22	https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-brands-400.svg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-brands-400.svg	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:27:56	34388/34388	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225f0d5389-8654%22	https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-regular-400.eot	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-regular-400.eot	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:27:56	175271/175271	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/project-single-1.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/project-single-1.jpg	(from https://html.dynamiclayers.net/te/cleanz/project-details.html)
10:27:56	160187/160187	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/project-single-2.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/project-single-2.jpg	(from https://html.dynamiclayers.net/te/cleanz/project-details.html)
10:27:56	126688/126688	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/banner.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/banner.jpg	(from https://html.dynamiclayers.net/te/cleanz/project-details.html)
10:27:58	34388/34388	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225f0d5389-8654%22	https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-regular-400.eot?	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-regular-400d41d.eot	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:27:58	268910/268910	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/team-5.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/team-5.jpg	(from https://html.dynamiclayers.net/te/cleanz/team.html)
10:27:58	225121/225121	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/team-7.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/team-7.jpg	(from https://html.dynamiclayers.net/te/cleanz/team.html)
10:27:58	317244/317244	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/team-6.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/team-6.jpg	(from https://html.dynamiclayers.net/te/cleanz/team.html)
10:27:59	13592/13592	---M--	200	added ('OK')	text/html	etag:%223518-5aa61183bf15f%22	https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-regular-400.woff2	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-regular-400.html	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:28:01	16804/16804	---M--	200	added ('OK')	font/woff	etag:%225f0d538e-41a4%22	https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-regular-400.woff	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-regular-400.woff	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:28:01	70434/70434	URF---	200	added ('OK%20(cached)')	image/png		https://html.dynamiclayers.net/te/cleanz/assets/img/404.png	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/404.png	(from https://html.dynamiclayers.net/te/cleanz/404.html)
10:28:01	340232/340232	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/team-8.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/team-8.jpg	(from https://html.dynamiclayers.net/te/cleanz/team.html)
10:28:01	171010/171010	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/post-4.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/post-4.jpg	(from https://html.dynamiclayers.net/te/cleanz/blog-grid.html)
10:28:02	101621/101621	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/post-5.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/post-5.jpg	(from https://html.dynamiclayers.net/te/cleanz/blog-grid.html)
10:28:02	16815/16815	URF---	200	added ('OK%20(cached)')	image/png		https://html.dynamiclayers.net/te/cleanz/assets/img/comment-2.png	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/comment-2.png	(from https://html.dynamiclayers.net/te/cleanz/blog-single.html)
10:28:02	174518/174518	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/post-6.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/post-6.jpg	(from https://html.dynamiclayers.net/te/cleanz/blog-grid.html)
10:28:02	18342/18342	URF---	200	added ('OK%20(cached)')	image/png		https://html.dynamiclayers.net/te/cleanz/assets/img/comment-1.png	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/comment-1.png	(from https://html.dynamiclayers.net/te/cleanz/blog-single.html)
10:28:03	18204/18204	URF---	200	added ('OK%20(cached)')	image/png		https://html.dynamiclayers.net/te/cleanz/assets/img/comment-4.png	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/comment-4.png	(from https://html.dynamiclayers.net/te/cleanz/blog-single.html)
10:28:03	129924/129924	URF---	200	added ('OK%20(cached)')	application/eot		https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-brands-400.eot	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-brands-400.eot	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:28:03	129924/129924	URF---	200	added ('OK%20(cached)')	application/eot		https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-brands-400.eot?	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-brands-400d41d.eot	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:28:04	87688/87688	URF---	200	added ('OK%20(cached)')	application/woff		https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-brands-400.woff	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-brands-400.woff	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:28:04	34388/34388	URF---	200	added ('OK%20(cached)')	application/eot		https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-regular-400.eot	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-regular-400.eot	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:28:04	129620/129620	URF---	200	added ('OK%20(cached)')	application/ttf		https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-brands-400.ttf	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-brands-400.ttf	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:28:04	34092/34092	---M--	200	added ('OK')	application/octet-stream	etag:%225f0d538b-852c%22	https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-regular-400.ttf	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-regular-400.ttf	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:28:06	34092/34092	URF---	200	added ('OK%20(cached)')	application/ttf		https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-regular-400.ttf	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-regular-400.ttf	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:28:06	144451/144451	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f0d538b-23443%22	https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-regular-400.svg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-regular-400.svg	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:28:06	34388/34388	URF---	200	added ('OK%20(cached)')	application/eot		https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-regular-400.eot?	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-regular-400d41d.eot	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:28:07	186728/186728	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225f0d5392-2d968%22	https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-solid-900.eot	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-solid-900.eot	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:28:08	186728/186728	URF---	200	added ('OK%20(cached)')	application/eot		https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-solid-900.eot	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-solid-900.eot	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:28:09	186728/186728	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225f0d5392-2d968%22	https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-solid-900.eot?	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-solid-900d41d.eot	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:28:10	74292/74292	---M--	200	added ('OK')	text/html	etag:%2212234-5aa6118f80717%22	https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-solid-900.woff2	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-solid-900.html	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:28:11	96256/96256	---M--	200	added ('OK')	font/woff	etag:%225f0d5398-17800%22	https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-solid-900.woff	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-solid-900.woff	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:28:12	96256/96256	URF---	200	added ('OK%20(cached)')	application/woff		https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-solid-900.woff	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-solid-900.woff	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:28:13	186444/186444	---M--	200	added ('OK')	application/octet-stream	etag:%225f0d5398-2d84c%22	https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-solid-900.ttf	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-solid-900.ttf	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:28:15	816926/816926	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f0d5394-c771e%22	https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-solid-900.svg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-solid-900.svg	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
